feature-id	short-id	qiita_sample_name	box_id	cage_id	collection_timepoint	collection_timestamp	date_colonized	diet	host_age	host_subject_id	isolate_number	mouse_dob	mouse_id	sex	mouse	dam	sire	date_collected	bacteria_strain	extraction_method	extraction_kit	run
27L_Month3_10_pos_S137_AZ20_mut	27L_Month3_10	12986.27L.Month3.10	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	10	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_11_pos_S1372_AZ20_mut	27L_Month3_11	12986.27L.Month3.11	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	11	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_11_S224_AZ20_mut	27L_Month3_11	12986.27L.Month3.11	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	11	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_12_S225_AZ20_mut	27L_Month3_12	12986.27L.Month3.12	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	12	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_12_pos_S137_AZ20_mut	27L_Month3_12	12986.27L.Month3.12	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	12	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_13_S307_AZ20_mut	27L_Month3_13	12986.27L.Month3.13	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	13	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_14_S308_AZ20_mut	27L_Month3_14	12986.27L.Month3.14	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	14	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_15_S309_AZ20_mut	27L_Month3_15	12986.27L.Month3.15	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	15	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_16_S_AZ20_mut	27L_Month3_16	12986.27L.Month3.16	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	16	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_17_S_AZ20_mut	27L_Month3_17	12986.27L.Month3.17	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	17	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_18_S312_AZ20_mut	27L_Month3_18	12986.27L.Month3.18	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	18	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_19_S32_AZ20_mut	27L_Month3_19	12986.27L.Month3.19	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	19	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_2_pos_S136_AZ20_mut	27L_Month3_2	12986.27L.Month3.2	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	2	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_2_S207_AZ20_mut	27L_Month3_2	12986.27L.Month3.2	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	2	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_20_S322_AZ20_mut	27L_Month3_20	12986.27L.Month3.20	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	20	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_21_S32_AZ20_mut	27L_Month3_21	12986.27L.Month3.21	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	21	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_22_S324_AZ20_mut	27L_Month3_22	12986.27L.Month3.22	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	22	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_23_S325_AZ20_mut	27L_Month3_23	12986.27L.Month3.23	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	23	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_24_S326_AZ20_mut	27L_Month3_24	12986.27L.Month3.24	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	24	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_3_pos_S1364_AZ20_mut	27L_Month3_3	12986.27L.Month3.3	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	3	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_3_S208_AZ20_mut	27L_Month3_3	12986.27L.Month3.3	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	3	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_4_S217_AZ20_mut	27L_Month3_4	12986.27L.Month3.4	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	4	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_4_pos_S1365_AZ20_mut	27L_Month3_4	12986.27L.Month3.4	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	4	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_5_pos_S1366_AZ20_mut	27L_Month3_5	12986.27L.Month3.5	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	5	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_5_S218_AZ20_mut	27L_Month3_5	12986.27L.Month3.5	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	5	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_6_pos_S1367_AZ20_mut	27L_Month3_6	12986.27L.Month3.6	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	6	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_6_S219_AZ20_mut	27L_Month3_6	12986.27L.Month3.6	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	6	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_7_pos_S1368_AZ20_mut	27L_Month3_7	12986.27L.Month3.7	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	7	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_7_S22_AZ20_mut	27L_Month3_7	12986.27L.Month3.7	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	7	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_8_S22_AZ20_mut	27L_Month3_8	12986.27L.Month3.8	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	8	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_8_pos_S1369_AZ20_mut	27L_Month3_8	12986.27L.Month3.8	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	8	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_9_pos_S137_AZ20_mut	27L_Month3_9	12986.27L.Month3.9	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	9	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month3_9_S222_AZ20_mut	27L_Month3_9	12986.27L.Month3.9	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27L	9	5/2/17 0:00	27L	male	27L	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27L_Month6_1_S577_AZ20_mut	27L_Month6_1	12986.27L.Month6.1	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	1	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_10_S586_AZ20_mut	27L_Month6_10	12986.27L.Month6.10	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	10	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_11_S587_AZ20_mut	27L_Month6_11	12986.27L.Month6.11	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	11	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_12_S588_AZ20_mut	27L_Month6_12	12986.27L.Month6.12	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	12	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_13_S589_AZ20_mut	27L_Month6_13	12986.27L.Month6.13	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	13	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_14_S59_AZ20_mut	27L_Month6_14	12986.27L.Month6.14	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	14	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_15_S59_AZ20_mut	27L_Month6_15	12986.27L.Month6.15	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	15	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_16_S592_AZ20_mut	27L_Month6_16	12986.27L.Month6.16	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	16	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_17_S59_AZ20_mut	27L_Month6_17	12986.27L.Month6.17	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	17	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_18_S594_AZ20_mut	27L_Month6_18	12986.27L.Month6.18	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	18	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_19_S595_AZ20_mut	27L_Month6_19	12986.27L.Month6.19	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	19	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_2_S578_AZ20_mut	27L_Month6_2	12986.27L.Month6.2	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	2	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_20_S596_AZ20_mut	27L_Month6_20	12986.27L.Month6.20	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	20	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_21_S597_AZ20_mut	27L_Month6_21	12986.27L.Month6.21	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	21	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_22_S598_AZ20_mut	27L_Month6_22	12986.27L.Month6.22	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	22	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_23_S599_AZ20_mut	27L_Month6_23	12986.27L.Month6.23	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	23	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_24_S6_AZ20_mut	27L_Month6_24	12986.27L.Month6.24	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	24	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_3_S579_AZ20_mut	27L_Month6_3	12986.27L.Month6.3	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	3	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_4_S58_AZ20_mut	27L_Month6_4	12986.27L.Month6.4	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	4	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_5_S58_AZ20_mut	27L_Month6_5	12986.27L.Month6.5	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	5	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_6_S582_AZ20_mut	27L_Month6_6	12986.27L.Month6.6	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	6	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_7_S58_AZ20_mut	27L_Month6_7	12986.27L.Month6.7	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	7	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_8_S584_AZ20_mut	27L_Month6_8	12986.27L.Month6.8	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	8	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27L_Month6_9_S585_AZ20_mut	27L_Month6_9	12986.27L.Month6.9	8	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27L	9	5/2/17 0:00	27L	male	27L	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Day7_1_S98_AZ20_mut	27N_Day7_1	12986.27N.Day7.1	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	1	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_10_S99_AZ20_mut	27N_Day7_10	12986.27N.Day7.10	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	10	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_11_S99_AZ20_mut	27N_Day7_11	12986.27N.Day7.11	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	11	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_13_S1138_AZ20_mut	27N_Day7_13	12986.27N.Day7.13	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	13	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_14_S1139_AZ20_mut	27N_Day7_14	12986.27N.Day7.14	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	14	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_16_S114_AZ20_mut	27N_Day7_16	12986.27N.Day7.16	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	16	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_17_S1142_AZ20_mut	27N_Day7_17	12986.27N.Day7.17	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	17	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_18_S114_AZ20_mut	27N_Day7_18	12986.27N.Day7.18	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	18	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_2_S982_AZ20_mut	27N_Day7_2	12986.27N.Day7.2	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	2	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_20_S115_AZ20_mut	27N_Day7_20	12986.27N.Day7.20	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	20	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_21_S1154_AZ20_mut	27N_Day7_21	12986.27N.Day7.21	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	21	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_22_S1155_AZ20_mut	27N_Day7_22	12986.27N.Day7.22	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	22	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_23_S1156_AZ20_mut	27N_Day7_23	12986.27N.Day7.23	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	23	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_24_S1157_AZ20_mut	27N_Day7_24	12986.27N.Day7.24	15	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	24	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_3_S98_AZ20_mut	27N_Day7_3	12986.27N.Day7.3	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	3	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_6_S986_AZ20_mut	27N_Day7_6	12986.27N.Day7.6	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	6	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_7_S987_AZ20_mut	27N_Day7_7	12986.27N.Day7.7	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	7	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_8_S988_AZ20_mut	27N_Day7_8	12986.27N.Day7.8	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	8	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Day7_9_S989_AZ20_mut	27N_Day7_9	12986.27N.Day7.9	11	27	Day7	7/19/17 10:00	7/12/17 0:00	RC	10	27N	9	5/2/17 0:00	27N	male	27N	B1	B	7/19/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_1_S194_AZ20_mut	27N_Month3_1	12986.27N.Month3.1	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	1	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_10_S2_AZ20_mut	27N_Month3_10	12986.27N.Month3.10	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	10	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_11_S204_AZ20_mut	27N_Month3_11	12986.27N.Month3.11	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	11	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_12_S205_AZ20_mut	27N_Month3_12	12986.27N.Month3.12	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	12	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_13_S297_AZ20_mut	27N_Month3_13	12986.27N.Month3.13	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	13	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_14_S298_AZ20_mut	27N_Month3_14	12986.27N.Month3.14	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	14	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_15_S19_AZ20_mut	27N_Month3_15	12986.27N.Month3.15	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	15	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_16_S299_AZ20_mut	27N_Month3_16	12986.27N.Month3.16	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	16	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_17_S_AZ20_mut	27N_Month3_17	12986.27N.Month3.17	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	17	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_18_S_AZ20_mut	27N_Month3_18	12986.27N.Month3.18	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	18	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_19_S302_AZ20_mut	27N_Month3_19	12986.27N.Month3.19	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	19	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_2_S195_AZ20_mut	27N_Month3_2	12986.27N.Month3.2	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	2	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_20_S_AZ20_mut	27N_Month3_20	12986.27N.Month3.20	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	20	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_21_S304_AZ20_mut	27N_Month3_21	12986.27N.Month3.21	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	21	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_22_S305_AZ20_mut	27N_Month3_22	12986.27N.Month3.22	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	22	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_23_S306_AZ20_mut	27N_Month3_23	12986.27N.Month3.23	4	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	23	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_3_S196_AZ20_mut	27N_Month3_3	12986.27N.Month3.3	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	3	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_4_S197_AZ20_mut	27N_Month3_4	12986.27N.Month3.4	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	4	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_5_S198_AZ20_mut	27N_Month3_5	12986.27N.Month3.5	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	5	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_6_S199_AZ20_mut	27N_Month3_6	12986.27N.Month3.6	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	6	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_7_S2_AZ20_mut	27N_Month3_7	12986.27N.Month3.7	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	7	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_8_S2_AZ20_mut	27N_Month3_8	12986.27N.Month3.8	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	8	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month3_9_S202_AZ20_mut	27N_Month3_9	12986.27N.Month3.9	2	27	Month3	10/17/17 10:00	7/12/17 0:00	RC	21	27N	9	5/2/17 0:00	27N	male	27N	B1	B	10/17/17	AZ20	filter	Qiagen UltraClean	1
27N_Month6_1_2_S14_AZ20_mut	27N_Month6_1	12986.27N.Month6.1	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	1	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_1_S36_AZ20_mut	27N_Month6_1	12986.27N.Month6.1	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	1	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_10_S37_AZ20_mut	27N_Month6_10	12986.27N.Month6.10	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	10	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_10_2_S1419_AZ20_mut	27N_Month6_10	12986.27N.Month6.10	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	10	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_12_2_S142_AZ20_mut	27N_Month6_12	12986.27N.Month6.12	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	12	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_13_S37_AZ20_mut	27N_Month6_13	12986.27N.Month6.13	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	13	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_14_S374_AZ20_mut	27N_Month6_14	12986.27N.Month6.14	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	14	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
27N_Month6_15_S369_AZ20_mut	27N_Month6_15	12986.27N.Month6.15	7	27	Month6	1/16/18 10:00	7/12/17 0:00	RC	33	27N	15	5/2/17 0:00	27N	male	27N	B1	B	1/16/18	AZ20	filter	Qiagen UltraClean	1
