sample,phage_id,VIRSorter category,Circular,Prophage,Gene count,Strand switches,potential AMG count,Transposase present,Possible Non-Viral Contig,Viral genes with unknown function,Viral genes with host benefits,Viral structure genes,Viral hypothetical genes,Viral genes with viral benefits,Viral replication genes,identification,simple_id
45L_Day7_9_S1395,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/45L_Day7_9_S1395/dramv-distill/vMAG_stats.tsv,45L_Day7_9
45L_Day7_9_S1395,9__0_partial_1-cat_1,1,False,False,14,2,0,False,0.0,2.0,0.0,1.0,10.0,0.0,1.0,./DRAMv/45L_Day7_9_S1395/dramv-distill/vMAG_stats.tsv,45L_Day7_9
45L_Month3_10_S1691,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,7.0,12.0,1.0,9.0,./DRAMv/45L_Month3_10_S1691/dramv-distill/vMAG_stats.tsv,45L_Month3_10
45L_Month3_10_S1691,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/45L_Month3_10_S1691/dramv-distill/vMAG_stats.tsv,45L_Month3_10
45L_Month3_10_S1691,9__0_partial_1-cat_1,1,False,False,14,2,0,False,0.0,2.0,0.0,1.0,10.0,0.0,1.0,./DRAMv/45L_Month3_10_S1691/dramv-distill/vMAG_stats.tsv,45L_Month3_10
45L_Month3_11_S1699,26__full_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,14.0,10.0,5.0,5.0,./DRAMv/45L_Month3_11_S1699/dramv-distill/vMAG_stats.tsv,45L_Month3_11
45L_Month3_11_S1699,4__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,12.0,4.0,1.0,./DRAMv/45L_Month3_11_S1699/dramv-distill/vMAG_stats.tsv,45L_Month3_11
45L_Month3_11_S1699,9__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/45L_Month3_11_S1699/dramv-distill/vMAG_stats.tsv,45L_Month3_11
45L_Month3_12_S1707,23__full_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,14.0,10.0,5.0,5.0,./DRAMv/45L_Month3_12_S1707/dramv-distill/vMAG_stats.tsv,45L_Month3_12
45L_Month3_12_S1707,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,11.0,5.0,1.0,./DRAMv/45L_Month3_12_S1707/dramv-distill/vMAG_stats.tsv,45L_Month3_12
45L_Month3_14_S1628,15__full_1-cat_1,1,False,False,53,11,0,False,0.07547169811320754,17.0,9.0,0.0,9.0,5.0,13.0,./DRAMv/45L_Month3_14_S1628/dramv-distill/vMAG_stats.tsv,45L_Month3_14
45L_Month3_14_S1628,19__0_partial_1-cat_1,1,False,False,8,0,0,False,0.125,3.0,3.0,0.0,1.0,0.0,1.0,./DRAMv/45L_Month3_14_S1628/dramv-distill/vMAG_stats.tsv,45L_Month3_14
45L_Month3_14_S1628,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,7.0,2.0,12.0,4.0,9.0,./DRAMv/45L_Month3_14_S1628/dramv-distill/vMAG_stats.tsv,45L_Month3_14
45L_Month3_14_S1628,9__0_partial-cat_1,1,False,False,18,4,0,False,0.0,2.0,1.0,0.0,14.0,0.0,1.0,./DRAMv/45L_Month3_14_S1628/dramv-distill/vMAG_stats.tsv,45L_Month3_14
45L_Month3_13_S162,12__0_partial_1-cat_1,1,False,False,41,9,0,False,0.0975609756097561,17.0,9.0,0.0,8.0,3.0,4.0,./DRAMv/45L_Month3_13_S162/dramv-distill/vMAG_stats.tsv,45L_Month3_13
45L_Month3_13_S162,15__0_partial_1-cat_1,1,False,False,20,0,0,False,0.05,3.0,13.0,0.0,2.0,1.0,1.0,./DRAMv/45L_Month3_13_S162/dramv-distill/vMAG_stats.tsv,45L_Month3_13
45L_Month3_13_S162,2__0_partial-cat_1,1,False,False,8,0,0,False,0.5,1.0,4.0,0.0,3.0,0.0,0.0,./DRAMv/45L_Month3_13_S162/dramv-distill/vMAG_stats.tsv,45L_Month3_13
45L_Month3_13_S162,3__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45L_Month3_13_S162/dramv-distill/vMAG_stats.tsv,45L_Month3_13
45L_Month3_13_S162,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/45L_Month3_13_S162/dramv-distill/vMAG_stats.tsv,45L_Month3_13
45L_Month3_15_S1636,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/45L_Month3_15_S1636/dramv-distill/vMAG_stats.tsv,45L_Month3_15
45L_Month3_15_S1636,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/45L_Month3_15_S1636/dramv-distill/vMAG_stats.tsv,45L_Month3_15
45L_Month3_15_S1636,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45L_Month3_15_S1636/dramv-distill/vMAG_stats.tsv,45L_Month3_15
45L_Month3_16_S1644,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/45L_Month3_16_S1644/dramv-distill/vMAG_stats.tsv,45L_Month3_16
45L_Month3_16_S1644,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,10.0,14.0,10.0,2.0,5.0,./DRAMv/45L_Month3_16_S1644/dramv-distill/vMAG_stats.tsv,45L_Month3_16
45L_Month3_16_S1644,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,9.0,11.0,12.0,1.0,1.0,./DRAMv/45L_Month3_16_S1644/dramv-distill/vMAG_stats.tsv,45L_Month3_16
45L_Month3_17_S1652,4__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,9.0,11.0,12.0,1.0,1.0,./DRAMv/45L_Month3_17_S1652/dramv-distill/vMAG_stats.tsv,45L_Month3_17
45L_Month3_17_S1652,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,10.0,14.0,10.0,2.0,5.0,./DRAMv/45L_Month3_17_S1652/dramv-distill/vMAG_stats.tsv,45L_Month3_17
45L_Month3_17_S1652,9__0_partial_1-cat_1,1,False,False,14,2,0,False,0.0,2.0,1.0,1.0,10.0,0.0,0.0,./DRAMv/45L_Month3_17_S1652/dramv-distill/vMAG_stats.tsv,45L_Month3_17
45L_Month3_18_S166,4__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,19.0,5.0,10.0,2.0,5.0,./DRAMv/45L_Month3_18_S166/dramv-distill/vMAG_stats.tsv,45L_Month3_18
45L_Month3_18_S166,5__0_partial_1-cat_1,1,False,False,14,2,0,False,0.0,2.0,2.0,0.0,10.0,0.0,0.0,./DRAMv/45L_Month3_18_S166/dramv-distill/vMAG_stats.tsv,45L_Month3_18
45L_Month3_18_S166,8__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,15.0,5.0,12.0,1.0,1.0,./DRAMv/45L_Month3_18_S166/dramv-distill/vMAG_stats.tsv,45L_Month3_18
45L_Month3_19_S1668,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,7.0,11.0,9.0,1.0,./DRAMv/45L_Month3_19_S1668/dramv-distill/vMAG_stats.tsv,45L_Month3_19
45L_Month3_19_S1668,8__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/45L_Month3_19_S1668/dramv-distill/vMAG_stats.tsv,45L_Month3_19
45L_Month3_1_S1619,1__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,10.0,12.0,5.0,4.0,./DRAMv/45L_Month3_1_S1619/dramv-distill/vMAG_stats.tsv,45L_Month3_1
45L_Month3_1_S1619,1__1_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/45L_Month3_1_S1619/dramv-distill/vMAG_stats.tsv,45L_Month3_1
45L_Month3_1_S1619,3__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,12.0,10.0,7.0,7.0,./DRAMv/45L_Month3_1_S1619/dramv-distill/vMAG_stats.tsv,45L_Month3_1
45L_Month3_20_S1676,3__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,3.0,12.0,1.0,1.0,./DRAMv/45L_Month3_20_S1676/dramv-distill/vMAG_stats.tsv,45L_Month3_20
45L_Month3_20_S1676,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/45L_Month3_20_S1676/dramv-distill/vMAG_stats.tsv,45L_Month3_20
45L_Month3_20_S1676,9__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45L_Month3_20_S1676/dramv-distill/vMAG_stats.tsv,45L_Month3_20
45L_Month3_21_S1684,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/45L_Month3_21_S1684/dramv-distill/vMAG_stats.tsv,45L_Month3_21
45L_Month3_21_S1684,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,9.0,11.0,12.0,1.0,1.0,./DRAMv/45L_Month3_21_S1684/dramv-distill/vMAG_stats.tsv,45L_Month3_21
45L_Month3_21_S1684,9__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,10.0,14.0,10.0,2.0,5.0,./DRAMv/45L_Month3_21_S1684/dramv-distill/vMAG_stats.tsv,45L_Month3_21
45L_Month3_22_S1692,10__0_partial_1-cat_1,1,False,False,14,2,0,False,0.0,2.0,2.0,0.0,10.0,0.0,0.0,./DRAMv/45L_Month3_22_S1692/dramv-distill/vMAG_stats.tsv,45L_Month3_22
45L_Month3_22_S1692,4__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/45L_Month3_22_S1692/dramv-distill/vMAG_stats.tsv,45L_Month3_22
45L_Month3_22_S1692,8__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/45L_Month3_22_S1692/dramv-distill/vMAG_stats.tsv,45L_Month3_22
45L_Month3_23_S17,3__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/45L_Month3_23_S17/dramv-distill/vMAG_stats.tsv,45L_Month3_23
45L_Month3_23_S17,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,8.0,11.0,12.0,1.0,2.0,./DRAMv/45L_Month3_23_S17/dramv-distill/vMAG_stats.tsv,45L_Month3_23
45L_Month3_23_S17,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,10.0,14.0,10.0,2.0,5.0,./DRAMv/45L_Month3_23_S17/dramv-distill/vMAG_stats.tsv,45L_Month3_23
45L_Month3_24_S1708,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,18.0,2.0,11.0,2.0,1.0,./DRAMv/45L_Month3_24_S1708/dramv-distill/vMAG_stats.tsv,45L_Month3_24
45L_Month3_24_S1708,8__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/45L_Month3_24_S1708/dramv-distill/vMAG_stats.tsv,45L_Month3_24
45L_Month3_2_S1627,65__full-cat_1,1,False,False,14,0,0,False,0.0,3.0,5.0,1.0,5.0,,,./DRAMv/45L_Month3_2_S1627/dramv-distill/vMAG_stats.tsv,45L_Month3_2
45L_Month3_3_S1635,4__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/45L_Month3_3_S1635/dramv-distill/vMAG_stats.tsv,45L_Month3_3
45L_Month3_3_S1635,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/45L_Month3_3_S1635/dramv-distill/vMAG_stats.tsv,45L_Month3_3
45L_Month3_3_S1635,9__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45L_Month3_3_S1635/dramv-distill/vMAG_stats.tsv,45L_Month3_3
45L_Month3_4_S164,39__full_1-cat_1,1,False,False,19,0,0,False,0.0,10.0,,6.0,3.0,,,./DRAMv/45L_Month3_4_S164/dramv-distill/vMAG_stats.tsv,45L_Month3_4
45L_Month3_5_S1651,26__full_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,14.0,10.0,5.0,5.0,./DRAMv/45L_Month3_5_S1651/dramv-distill/vMAG_stats.tsv,45L_Month3_5
45L_Month3_5_S1651,4__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,11.0,5.0,1.0,./DRAMv/45L_Month3_5_S1651/dramv-distill/vMAG_stats.tsv,45L_Month3_5
45L_Month3_6_S1659,188__full-cat_1,1,False,False,13,0,0,False,0.0,7.0,2.0,0.0,2.0,,2.0,./DRAMv/45L_Month3_6_S1659/dramv-distill/vMAG_stats.tsv,45L_Month3_6
45L_Month3_6_S1659,291__full-cat_2,2,False,False,13,1,0,False,0.0,0.0,1.0,1.0,11.0,,0.0,./DRAMv/45L_Month3_6_S1659/dramv-distill/vMAG_stats.tsv,45L_Month3_6
45L_Month3_6_S1659,346__full-cat_2,2,False,False,9,0,0,False,0.0,3.0,0.0,0.0,5.0,,1.0,./DRAMv/45L_Month3_6_S1659/dramv-distill/vMAG_stats.tsv,45L_Month3_6
45L_Month3_6_S1659,359__full-cat_2,2,False,False,6,0,0,False,0.0,1.0,1.0,0.0,3.0,,1.0,./DRAMv/45L_Month3_6_S1659/dramv-distill/vMAG_stats.tsv,45L_Month3_6
45L_Month3_7_S1667,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,19.0,5.0,10.0,2.0,5.0,./DRAMv/45L_Month3_7_S1667/dramv-distill/vMAG_stats.tsv,45L_Month3_7
45L_Month3_7_S1667,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,14.0,6.0,12.0,1.0,1.0,./DRAMv/45L_Month3_7_S1667/dramv-distill/vMAG_stats.tsv,45L_Month3_7
45L_Month3_7_S1667,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45L_Month3_7_S1667/dramv-distill/vMAG_stats.tsv,45L_Month3_7
45L_Month3_8_S1675,11__full_1-cat_1,1,False,False,57,11,0,False,0.07017543859649122,17.0,4.0,6.0,11.0,5.0,14.0,./DRAMv/45L_Month3_8_S1675/dramv-distill/vMAG_stats.tsv,45L_Month3_8
45L_Month3_8_S1675,5__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/45L_Month3_8_S1675/dramv-distill/vMAG_stats.tsv,45L_Month3_8
45L_Month3_8_S1675,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,12.0,4.0,9.0,./DRAMv/45L_Month3_8_S1675/dramv-distill/vMAG_stats.tsv,45L_Month3_8
45N_Day7_10_S1401,6__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/45N_Day7_10_S1401/dramv-distill/vMAG_stats.tsv,45N_Day7_10
45N_Day7_10_S1401,8__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,18.0,2.0,11.0,1.0,2.0,./DRAMv/45N_Day7_10_S1401/dramv-distill/vMAG_stats.tsv,45N_Day7_10
45L_Month3_9_S168,2__0_partial-cat_1,1,False,False,8,0,0,False,0.5,1.0,4.0,0.0,3.0,0.0,0.0,./DRAMv/45L_Month3_9_S168/dramv-distill/vMAG_stats.tsv,45L_Month3_9
45L_Month3_9_S168,6__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,12.0,10.0,2.0,9.0,./DRAMv/45L_Month3_9_S168/dramv-distill/vMAG_stats.tsv,45L_Month3_9
45L_Month3_9_S168,8__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,10.0,12.0,1.0,6.0,./DRAMv/45L_Month3_9_S168/dramv-distill/vMAG_stats.tsv,45L_Month3_9
45N_Day7_11_S1409,2__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,8.0,11.0,1.0,8.0,./DRAMv/45N_Day7_11_S1409/dramv-distill/vMAG_stats.tsv,45N_Day7_11
45N_Day7_11_S1409,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,9.0,10.0,2.0,12.0,./DRAMv/45N_Day7_11_S1409/dramv-distill/vMAG_stats.tsv,45N_Day7_11
45N_Day7_12_S1417,14__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,9.0,9.0,10.0,2.0,12.0,./DRAMv/45N_Day7_12_S1417/dramv-distill/vMAG_stats.tsv,45N_Day7_12
45N_Day7_12_S1417,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/45N_Day7_12_S1417/dramv-distill/vMAG_stats.tsv,45N_Day7_12
45N_Day7_12_S1417,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,8.0,12.0,1.0,8.0,./DRAMv/45N_Day7_12_S1417/dramv-distill/vMAG_stats.tsv,45N_Day7_12
45N_Day7_13_S1,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,7.0,10.0,2.0,14.0,./DRAMv/45N_Day7_13_S1/dramv-distill/vMAG_stats.tsv,45N_Day7_13
45N_Day7_13_S1,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,7.0,11.0,1.0,9.0,./DRAMv/45N_Day7_13_S1/dramv-distill/vMAG_stats.tsv,45N_Day7_13
45N_Day7_14_S1338,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,10.0,9.0,./DRAMv/45N_Day7_14_S1338/dramv-distill/vMAG_stats.tsv,45N_Day7_14
45N_Day7_14_S1338,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,11.0,9.0,5.0,./DRAMv/45N_Day7_14_S1338/dramv-distill/vMAG_stats.tsv,45N_Day7_14
45N_Day7_15_S1346,6__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,10.0,9.0,./DRAMv/45N_Day7_15_S1346/dramv-distill/vMAG_stats.tsv,45N_Day7_15
45N_Day7_15_S1346,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,11.0,9.0,5.0,./DRAMv/45N_Day7_15_S1346/dramv-distill/vMAG_stats.tsv,45N_Day7_15
45N_Day7_16_S1354,14__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,8.0,14.0,10.0,5.0,5.0,./DRAMv/45N_Day7_16_S1354/dramv-distill/vMAG_stats.tsv,45N_Day7_16
45N_Day7_16_S1354,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,11.0,5.0,1.0,./DRAMv/45N_Day7_16_S1354/dramv-distill/vMAG_stats.tsv,45N_Day7_16
45N_Day7_17_S1362,1__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,11.0,11.0,4.0,5.0,./DRAMv/45N_Day7_17_S1362/dramv-distill/vMAG_stats.tsv,45N_Day7_17
45N_Day7_17_S1362,6__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,14.0,10.0,5.0,7.0,./DRAMv/45N_Day7_17_S1362/dramv-distill/vMAG_stats.tsv,45N_Day7_17
45N_Day7_18_S137,4__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,9.0,10.0,10.0,5.0,./DRAMv/45N_Day7_18_S137/dramv-distill/vMAG_stats.tsv,45N_Day7_18
45N_Day7_18_S137,5__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/45N_Day7_18_S137/dramv-distill/vMAG_stats.tsv,45N_Day7_18
45N_Day7_18_S137,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,7.0,12.0,8.0,1.0,./DRAMv/45N_Day7_18_S137/dramv-distill/vMAG_stats.tsv,45N_Day7_18
45N_Day7_19_S1378,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/45N_Day7_19_S1378/dramv-distill/vMAG_stats.tsv,45N_Day7_19
45N_Day7_19_S1378,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,15.0,0.0,10.0,2.0,14.0,./DRAMv/45N_Day7_19_S1378/dramv-distill/vMAG_stats.tsv,45N_Day7_19
45N_Day7_19_S1378,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,10.0,2.0,12.0,1.0,9.0,./DRAMv/45N_Day7_19_S1378/dramv-distill/vMAG_stats.tsv,45N_Day7_19
45N_Day7_1_S1329,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,0.0,1.0,11.0,0.0,1.0,./DRAMv/45N_Day7_1_S1329/dramv-distill/vMAG_stats.tsv,45N_Day7_1
45N_Day7_1_S1329,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,5.0,11.0,12.0,1.0,5.0,./DRAMv/45N_Day7_1_S1329/dramv-distill/vMAG_stats.tsv,45N_Day7_1
45N_Day7_1_S1329,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,8.0,14.0,10.0,2.0,7.0,./DRAMv/45N_Day7_1_S1329/dramv-distill/vMAG_stats.tsv,45N_Day7_1
45N_Day7_20_S1386,17__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,9.0,7.0,10.0,2.0,14.0,./DRAMv/45N_Day7_20_S1386/dramv-distill/vMAG_stats.tsv,45N_Day7_20
45N_Day7_20_S1386,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,7.0,11.0,1.0,9.0,./DRAMv/45N_Day7_20_S1386/dramv-distill/vMAG_stats.tsv,45N_Day7_20
45N_Day7_21_S1394,2__0_partial_1-cat_1,1,False,False,46,8,0,False,0.06521739130434782,11.0,18.0,3.0,12.0,1.0,1.0,./DRAMv/45N_Day7_21_S1394/dramv-distill/vMAG_stats.tsv,45N_Day7_21
45N_Day7_21_S1394,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,2.0,10.0,2.0,5.0,./DRAMv/45N_Day7_21_S1394/dramv-distill/vMAG_stats.tsv,45N_Day7_21
45N_Day7_22_S1402,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/45N_Day7_22_S1402/dramv-distill/vMAG_stats.tsv,45N_Day7_22
45N_Day7_22_S1402,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,18.0,2.0,11.0,1.0,2.0,./DRAMv/45N_Day7_22_S1402/dramv-distill/vMAG_stats.tsv,45N_Day7_22
45N_Day7_23_S141,5__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,7.0,14.0,10.0,5.0,5.0,./DRAMv/45N_Day7_23_S141/dramv-distill/vMAG_stats.tsv,45N_Day7_23
45N_Day7_23_S141,7__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,11.0,5.0,1.0,./DRAMv/45N_Day7_23_S141/dramv-distill/vMAG_stats.tsv,45N_Day7_23
45N_Day7_24_S1418,15__full_1-cat_1,1,False,False,62,12,0,False,0.0967741935483871,20.0,8.0,14.0,10.0,5.0,5.0,./DRAMv/45N_Day7_24_S1418/dramv-distill/vMAG_stats.tsv,45N_Day7_24
45N_Day7_24_S1418,4__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,1.0,11.0,0.0,0.0,./DRAMv/45N_Day7_24_S1418/dramv-distill/vMAG_stats.tsv,45N_Day7_24
45N_Day7_24_S1418,6__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,6.0,11.0,12.0,4.0,1.0,./DRAMv/45N_Day7_24_S1418/dramv-distill/vMAG_stats.tsv,45N_Day7_24
45N_Day7_2_S1337,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,4.0,5.0,./DRAMv/45N_Day7_2_S1337/dramv-distill/vMAG_stats.tsv,45N_Day7_2
45N_Day7_2_S1337,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,2.0,1.0,./DRAMv/45N_Day7_2_S1337/dramv-distill/vMAG_stats.tsv,45N_Day7_2
45N_Day7_2_S1337,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45N_Day7_2_S1337/dramv-distill/vMAG_stats.tsv,45N_Day7_2
45N_Day7_3_S1345,1__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,22.0,0.0,10.0,2.0,7.0,./DRAMv/45N_Day7_3_S1345/dramv-distill/vMAG_stats.tsv,45N_Day7_3
45N_Day7_3_S1345,1__1_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,17.0,2.0,12.0,1.0,2.0,./DRAMv/45N_Day7_3_S1345/dramv-distill/vMAG_stats.tsv,45N_Day7_3
45N_Day7_3_S1345,1__2_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,2.0,0.0,11.0,0.0,0.0,./DRAMv/45N_Day7_3_S1345/dramv-distill/vMAG_stats.tsv,45N_Day7_3
45N_Day7_4_S135,5__0_partial_1-cat_1,1,False,False,45,7,0,False,0.06666666666666668,11.0,3.0,6.0,11.0,5.0,9.0,./DRAMv/45N_Day7_4_S135/dramv-distill/vMAG_stats.tsv,45N_Day7_4
45N_Day7_4_S135,7__0_partial_1-cat_1,1,False,False,61,11,0,False,0.08196721311475409,20.0,5.0,7.0,10.0,5.0,14.0,./DRAMv/45N_Day7_4_S135/dramv-distill/vMAG_stats.tsv,45N_Day7_4
45N_Day7_6_S1369,3__0_partial_1-cat_1,1,False,False,15,3,0,False,0.0,2.0,1.0,0.0,11.0,0.0,1.0,./DRAMv/45N_Day7_6_S1369/dramv-distill/vMAG_stats.tsv,45N_Day7_6
